PERSON_ID,NAME_LIST,LABEL,DES,N_DES
PERSON#128,沈寿,方腊,沈寿是《水浒传》中的人物，为方腊麾下头领，官拜参政。负责协助管理政务军事事务。,[PERSON#128]是[BOOK#22]中的人物，为[PERSON#598]麾下头领，官拜参政。负责协助管理政务军事事务。
PERSON#571,徽宗,朝廷,"徽宗是宋徽宗赵佶（1082-1135）的庙号，为宋朝第八位皇帝，1100年即位至1126年退位。其庙号由南宋朝廷于1142年正式确立，在中国古代庙号体系中具有特殊地位：既承载帝王身份的政治象征，又因""靖康之变""被赋予负面评价的历史内涵。作为艺术成就最高的宋代帝王，他独创瘦金体书法，建立皇家绘画学院，推动《宣和画谱》编纂，形成诗书画印一体化的艺术体系。但在政治上重用奸佞、推行花石纲等举措导致北宋灭亡，形成'诸事皆能，独不能为君'的历史定论。","[PERSON#571]是[PERSON#571]（1082-1135）的庙号，为宋朝第八位皇帝，1100年即位至1126年退位。其庙号由南宋[LOCATION#753]于1142年正式确立，在中国古代庙号体系中具有特殊地位：既承载帝王身份的政治象征，又因""""靖康之变""""被赋予负面评价的历史内涵。作为艺术成就最高的宋代帝王，他独创瘦金体书法，建立皇家绘画学院，推动[BOOK#14]编纂，形成诗书画印一体化的艺术体系。但在政治上重用奸佞、推行花石纲等举措导致北宋灭亡，形成'诸事皆能，独不能为君'的历史定论。"
PERSON#441,小王都太尉,朝廷,小王都太尉是古典小说《水浒传》中的人物，身份为哲宗皇帝的妹夫、神宗皇帝的驸马，原型参照北宋驸马都尉王诜。其与端王赵佶（后登基为宋徽宗）交好。小苏学士将高俅推荐至小王都太尉府中担任亲随，后在其生辰宴上将玉龙笔架和镇纸狮子赠予端王。次日派高俅携玉器送至端王府，恰逢端王蹴鞠。高俅展示球技后被端王强留，小王都太尉应允转赠，自此高俅随侍端王身侧。该角色通过转赠亲随与珍宝，成为高俅发迹的关键纽带，其形象暗含对北宋权贵阶层趋利本质的讽喻。,[PERSON#441]是身份为哲宗皇帝的妹夫、神宗皇帝的驸马，原型参照北宋驸马都尉[PERSON#441]。其与[PERSON#571][PERSON#571]（后登基为[PERSON#571]）交好。小苏学士将[PERSON#974]推荐至[LOCATION#63]中担任亲随，后在其生辰宴上将玉龙笔架和镇纸狮子赠予[PERSON#571]。次日派[PERSON#974]携玉器送至[LOCATION#188]，恰逢[PERSON#571]蹴鞠。[PERSON#974]展示球技后被[PERSON#571]强留，[PERSON#441]应允转赠，自此[PERSON#974]随侍[PERSON#571]身侧。该角色通过转赠亲随与珍宝，成为[PERSON#974]发迹的关键纽带，其形象暗含对北宋权贵阶层趋利本质的讽喻。
PERSON#370,王进,朝廷,王进，古典小说《水浒传》中的人物，东京人氏，武师王升之子，原为八十万禁军教头。因父亲曾击伤未发迹的高俅，王进遭到得势的高俅报复，被迫携母逃离东京，在史家村收史进为徒，后投奔延安府。原型为北宋禁军将领，因得罪权贵逃至西北抗夏，后随种师中战死于太原战役。,[PERSON#370]，[LOCATION#2]人氏，武师[PERSON#640]之子，原为八十万禁军教头。因父亲曾击伤未发迹的[PERSON#974]，[PERSON#370]遭到得势的[PERSON#974]报复，被迫携母逃离[LOCATION#2]，在[LOCATION#37]收[PERSON#277]为徒，后投奔[LOCATION#81]。原型为北宋禁军将领，因得罪权贵逃至西北抗夏，后随种师中战死于太原战役。
PERSON#617,桓逸,方腊,桓逸是《水浒传》中江南方腊政权的文职官员，官拜佥书之职。他在原著第一百一十六回至一百一十七回中，与右丞相祖士远、参政沈寿共同负责睦州防务决策，曾执行引荐柴进等人觐见方腊的重要外交任务。宋江率军攻破睦州时，桓逸被宋军生擒并押解至杭州处决。作为方腊政权军事体系中的中级官员，桓逸在睦州防御体系中承担军政协调职能，其佥书职务具有衔接丞相府与前线将领的特殊作用。该角色的政治活动反映了方腊政权末期的组织运作特征。,[PERSON#617]是[BOOK#22]中[LOCATION#130][PERSON#598]政权的文职官员，官拜佥书之职。他在原著中，与右丞相[PERSON#784]、参政[PERSON#128]共同负责[LOCATION#183]防务决策，曾执行引荐[PERSON#605]等人觐见[PERSON#598]的重要外交任务。[PERSON#152]率军攻破[LOCATION#183]时，[PERSON#617]被宋军生擒并押解至[LOCATION#111]处决。作为[PERSON#598]政权军事体系中的中级官员，[PERSON#617]在[LOCATION#183]防御体系中承担军政协调职能，其佥书职务具有衔接丞相府与前线将领的特殊作用。该角色的政治活动反映了[PERSON#598]政权末期的组织运作特征。
PERSON#940,项充,梁山,项充，古典名著《水浒传》中的人物。一百单八将之一，绰号“八臂哪吒”。徐州沛县人氏，原为芒砀山副寨主，与樊瑞、李衮扬言要吞并梁山，结果遭到宋江的征剿，被公孙胜降服，遂归顺梁山。梁山大聚义时，排第六十四位，上应地飞星，担任步军将校。征方腊时战死于睦州，追封义节郎。,[PERSON#940]，绰号“[PERSON#940]”。[LOCATION#87]人氏，原为[LOCATION#194]副寨主，与[PERSON#958]、[PERSON#404]扬言要吞并[LOCATION#752]，结果遭到[PERSON#152]的征剿，被[PERSON#204]降服，遂归顺[LOCATION#752]。[LOCATION#752]大聚义时，排第六十四位，上应地飞星，担任步军将校。征[PERSON#598]时战死于[LOCATION#183]，追封义节郎。
PERSON#404,李衮,梁山,李衮，古典名著《水浒传》中的人物。一百单八将之一，绰号“飞天大圣”。邳县人氏，原为芒砀山副寨主，与樊瑞、项充扬言要吞并梁山，结果遭到宋江的征剿，被公孙胜降服，遂归顺梁山。梁山大聚义时，排第六十五位，上应地走星，担任步军将校。征方腊时战死于睦州，追封义节郎。,[PERSON#404]，绰号“[PERSON#404]”。[LOCATION#216]人氏，原为[LOCATION#194]副寨主，与[PERSON#958]、[PERSON#940]扬言要吞并[LOCATION#752]，结果遭到[PERSON#152]的征剿，被[PERSON#204]降服，遂归顺[LOCATION#752]。[LOCATION#752]大聚义时，排第六十五位，上应地走星，担任步军将校。征[PERSON#598]时战死于[LOCATION#183]，追封义节郎。
PERSON#764,曾涂,地方势力,曾涂，中国古典小说《水浒传》及其衍生作品中的人物。曾家五虎之首，自幼磨砺于极北苦寒，狩猎生涯铸就了其钢筋铁骨与非凡骑术，被誉为“山林虎射手，海冬青之敌”。他擅使点钢枪，枪法凌厉，师承名门，得史文恭亲传，苏定辅佐，武艺超群。初战梁山，他与吕方激战三十合，尽显威猛，迫使吕方戟法失序。后郭盛助战，二人双戟齐出，与曾涂枪影交错，激战正酣，此时花荣一箭精准而至，曾涂于掣枪瞬间中箭坠马，被吕、郭二人合力斩杀。,[PERSON#764]，中国[BOOK#22]及其衍生作品中的人物。曾家五虎之首，自幼磨砺于极北苦寒，狩猎生涯铸就了其钢筋铁骨与非凡骑术，被誉为“山林虎射手，海冬青之敌”。他擅使点钢枪，枪法凌厉，师承名门，得[PERSON#976]亲传，[PERSON#611]辅佐，武艺超群。初战[LOCATION#752]，他与[PERSON#761]激战三十合，尽显威猛，迫使[PERSON#761]戟法失序。后[PERSON#298]助战，二人双戟齐出，与[PERSON#764]枪影交错，激战正酣，此时[PERSON#399]一箭精准而至，[PERSON#764]于掣枪瞬间中箭坠马，被吕、郭二人合力斩杀。
PERSON#490,丘小乙,地方势力,丘小乙，古典小说《水浒传》中的人物，绰号“飞天夜叉”。该角色与生铁佛崔道成合谋假扮僧道，强占瓦罐寺并驱赶僧众、掳掠妇女。鲁智深途经瓦罐寺时揭露其恶行，初战因饥困暂退。后与史进联手再攻，丘小乙协助崔道成对抗，最终被史进杀死。其恶行与结局直接推动鲁智深火烧瓦罐寺、继续流亡的情节发展。丘小乙作为地方恶势力代表，其道士身份与强盗行径的结合，体现《水浒传》对欺压百姓之徒的批判视角。该人物设定与崔道成覆灭事件，构成小说通过暴力手段彰显“忠义”主题的叙事支点。,[PERSON#490]，绰号“[PERSON#490]”。该角色与[PERSON#419][PERSON#419]合谋假扮僧道，强占[LOCATION#175]并驱赶僧众、掳掠妇女。[PERSON#532]途经[LOCATION#175]时揭露其恶行，初战因饥困暂退。后与[PERSON#277]联手再攻，[PERSON#490]协助[PERSON#419]对抗，最终被[PERSON#277]杀死。其恶行与结局直接推动[PERSON#532]火烧[LOCATION#175]、继续流亡的情节发展。[PERSON#490]作为地方恶势力代表，其道士身份与强盗行径的结合，体现[BOOK#22]对欺压[PERSON#1004]之徒的批判视角。该人物设定与[PERSON#419]覆灭事件，构成小说通过暴力手段彰显“忠义”主题的叙事支点。
PERSON#187,李四,百姓,李四是《水浒传》中的人物，北宋时期活跃于东京酸枣门外大相国寺菜园附近的泼皮之一，与过街老鼠张三是好友兼搭档，带着众泼皮结成团伙常以偷盗菜蔬为生。鲁智深接管菜园后，李四等人试图戏弄对方引发事端，反被鲁智深倒拔垂杨柳的举动震慑，最终与张三一同拜鲁智深为师。这一情节生动展现了市井阶层对强者的敬畏心理。,[PERSON#187]是[BOOK#22]中的人物，北宋时期活跃于[LOCATION#4][LOCATION#3]菜园附近的泼皮之一，与[PERSON#332][PERSON#332]是好友兼搭档，带着众泼皮结成团伙常以偷盗菜蔬为生。[PERSON#532]接管菜园后，[PERSON#187]等人试图戏弄对方引发事端，反被[PERSON#532]倒拔垂杨柳的举动震慑，最终与[PERSON#332]一同拜[PERSON#532]为师。这一情节生动展现了市井阶层对强者的敬畏心理。
PERSON#330,李立,梁山,李立，古典名著《水浒传》中的人物。一百单八将之一，绰号“催命判官”。江州人氏，在揭阳岭开黑店为生，与李俊同为当地一霸。后参与营救宋江，大闹江州，是白龙庙二十九英雄之一。梁山大聚义时，排第九十六位，上应地奴星，担任北山酒店掌店头领。征方腊时战死于清溪县，追封义节郎。,[PERSON#330]，绰号“[PERSON#330]”。[LOCATION#131]人氏，在[LOCATION#97]开黑店为生，与[PERSON#66]同为当地一霸。后参与营救[PERSON#152]，大闹[LOCATION#131]，是[LOCATION#179]二十九英雄之一。[LOCATION#752]大聚义时，排第九十六位，上应地奴星，担任北山酒店掌店头领。征[PERSON#598]时战死于[LOCATION#157]，追封义节郎。
PERSON#543,扈三娘,梁山,扈三娘，古典小说《水浒传》中的人物。一百单八将之一，绰号“一丈青”，是梁山三位女将之一。独龙冈扈家庄扈太公的女儿，与祝家庄的祝彪订亲，宋江攻打祝家庄时，扈家庄派兵救援祝家庄，扈三娘于阵前俘获了梁山的王英，自己被林冲所擒。宋江派人连夜将她送上梁山，交给其父宋太公看管。三打祝家庄后，她成了宋江的义妹，被指婚给王英，成为梁山一员女将。梁山大聚义时，排名第五十九，星号地慧星（或地彗星），与丈夫王英共同担任“专掌三军内探事马军头领”。梁山受招安后，南征北战，征讨方腊时，见丈夫王英落马，扈三娘前往接应，也被方腊部下郑彪用金铜砖打中面门，落马身亡。追封花阳郡夫人。,[PERSON#543]，绰号“[PERSON#543]”，是[LOCATION#752]三位女将之一。[LOCATION#170][LOCATION#92]扈太公的女儿，与[LOCATION#185]的[PERSON#698]订亲，[PERSON#152]攻打[LOCATION#185]时，[LOCATION#92]派兵救援[LOCATION#185]，[PERSON#543]于阵前俘获了[LOCATION#752]的[PERSON#422]，自己被[PERSON#699]所擒。[PERSON#152]派人连夜将她送上[LOCATION#752]，交给其父[PERSON#588]看管。三打[LOCATION#185]后，她成了[PERSON#152]的义妹，被指婚给[PERSON#422]，成为[LOCATION#752]一员女将。[LOCATION#752]大聚义时，排名第五十九，星号地慧星（或地彗星），与丈夫[PERSON#422]共同担任“专掌三军内探事马军头领”。[LOCATION#752]受招安后，南征北战，征讨[PERSON#598]时，见丈夫[PERSON#422]落马，[PERSON#543]前往接应，也被[PERSON#598]部下[PERSON#273]用金铜砖打中面门，落马身亡。追封花阳郡夫人。
PERSON#178,王定,朝廷,定，古典小说《水浒传》中的人物。首次登场于原著第六十三回。北京大名府守军将领。梁山攻打北京城时，王定作为索超麾下首将率马军冲锋，后受梁中书派遣，携密信赴东京向蔡京求援，陈述战况危急，催促发兵未果，退下。此后未再出现。,定。[LOCATION#30]守军将领。[LOCATION#752]攻打[LOCATION#30]时，[PERSON#178]作为[PERSON#86]麾下首将率马军冲锋，后受[PERSON#116]派遣，携密信赴[LOCATION#2]向[PERSON#369]求援，陈述战况危急，催促发兵未果，退下。此后未再出现。
PERSON#560,白秀英,百姓,白秀英，古典小说《水浒传》及其衍生作品中的人物，由王雯婷饰演。原为东京打踅行院艺人，因与郓城新知县有旧交，遂至当地开设勾栏表演歌舞吹弹，以《豫章城双渐赶苏卿》等话本吸引观众，被描述为“色艺双绝”。都头雷横观演时未带银两，遭其父白玉乔辱骂后引发肢体冲突。白秀英借知县权势将雷横枷号示众，后又当众殴打前来送饭的雷母，导致雷横怒用刑枷将其击杀。该事件直接引发雷横入狱，最终被朱仝私放后投奔梁山。白秀英之死作为雷横人生转折的关键事件。其表演形式涉及宋元话本题目演变特征，招牌采用长名与短名并用的形式。,[PERSON#560]，[BOOK#22]及其衍生作品中的人物。原为[LOCATION#2]打踅行院艺人，因与[LOCATION#219]新知县有旧交，遂至当地开设勾栏表演歌舞吹弹，以[BOOK#34]等话本吸引观众，被描述为“色艺双绝”。[PERSON#18][PERSON#303]观演时未带银两，遭其父[PERSON#214]辱骂后引发肢体冲突。[PERSON#560]借知县权势将[PERSON#303]枷号示众，后又当众殴打前来送饭的雷母，导致[PERSON#303]怒用刑枷将其击杀。该事件直接引发[PERSON#303]入狱，最终被[PERSON#142]私放后投奔[LOCATION#752]。[PERSON#560]之死作为[PERSON#303]人生转折的关键事件。其表演形式涉及宋元话本题目演变特征，招牌采用长名与短名并用的形式。
PERSON#214,白玉乔,百姓,"白玉乔是古典小说《水浒传》中的虚构人物，北宋东京（今河南开封）人，老生形象，着装为“裹着磕脑儿头巾，穿着一领茶褐罗衫，系一条皂绦，拿把扇子”，以在郓城县勾栏卖艺为生，其女白秀英为表演搭档。白玉乔在表演收钱时以""按喝""动作示意暂停喝彩，因雷横观戏未带赏钱，当众以""也不看是城里人村里人""等语辱骂对方，引发雷横将其殴打至唇绽齿落。其后白秀英通过知县关系将雷横枷号示众，雷横母亲送饭时遭白秀英辱骂，雷横愤而用枷打死白秀英。白玉乔持续要求官府判雷横死罪，导致案件被上报州府，最终引发朱仝私放雷横等后续情节。","[PERSON#214]是[BOOK#22]中的虚构人物，北宋[LOCATION#2]（今[LOCATION#145]）人，老生形象，着装为“裹着磕脑儿头巾，穿着一领茶褐罗衫，系一条皂绦，拿把扇子”，以在[LOCATION#219]县勾栏卖艺为生，其女[PERSON#560]为表演搭档。[PERSON#214]在表演收钱时以""""按喝""""动作示意暂停喝彩，因[PERSON#303]观戏未带赏钱，当众以""""也不看是城里人村里人""""等语辱骂对方，引发[PERSON#303]将其殴打至唇绽齿落。其后[PERSON#560]通过知县关系将[PERSON#303]枷号示众，[PERSON#303]母亲送饭时遭[PERSON#560]辱骂，[PERSON#303]愤而用枷打死[PERSON#560]。[PERSON#214]持续要求官府判[PERSON#303]死罪，导致案件被上报州府，最终引发[PERSON#142]私放[PERSON#303]等后续情节。"
PERSON#746,殷天锡,地方势力,殷天锡是《水浒传》中的虚构人物，为高唐州知州高廉的妻弟。他依仗权势强占柴进叔父柴皇城的花园，并殴打柴皇城致其病重身亡。当柴进携带丹书铁券前来理论时，殷天锡仍蛮横逼迫，并欲殴打柴进，最终被随行的李逵当场打死。该事件直接导致柴进被高廉构陷入狱，成为梁山好汉攻打高唐州的导火索。,[PERSON#746]，为[LOCATION#239]知州[PERSON#489]的妻弟。他依仗权势强占[PERSON#605]叔父柴皇城的花园，并殴打柴皇城致其病重身亡。当[PERSON#605]携带丹书铁券前来理论时，[PERSON#746]仍蛮横逼迫，并欲殴打[PERSON#605]，最终被随行的[PERSON#614]当场打死。该事件直接导致[PERSON#605]被[PERSON#489]构陷入狱，成为[LOCATION#752]好汉攻打[LOCATION#239]的导火索。
PERSON#454,韩伯龙,地方势力,韩伯龙是元代杂剧《梁山五虎大劫牢》与小说《水浒传》中的虚构角色，于百二十回本《水浒传》第六十七回首次出场。该角色在两部作品中呈现不同命运：元杂剧中因梁山李应设计被诱骗入伙，最终家破人亡被迫上山；《水浒传》中作为未正式入伙的准梁山成员，在朱贵引荐下暂居梁山附近经营酒店，因向吃白食的李逵自报身份被其用板斧砍杀。研究者发现元杂剧中韩伯龙“三请上山”的情节被移植至卢俊义故事线，其铁棒武器在小说中转移给栾廷玉。该角色在《水浒传》中虽属冗余情节，但通过李逵误杀事件折射出梁山集团排外性及江湖规则的残酷性，其悲剧结局被认为象征“未入籍好汉”的虚名困境。,[PERSON#454]是元代杂剧[BOOK#21]与小说[BOOK#22]中的虚构角色。该角色在两部作品中呈现不同命运：元杂剧中因[LOCATION#752][PERSON#472]设计被诱骗入伙，最终家破人亡被迫上山；[BOOK#22]中作为未正式入伙的准[LOCATION#752]成员，在[PERSON#427]引荐下暂居[LOCATION#752]附近经营酒店，因向吃白食的[PERSON#614]自报身份被其用板斧砍杀。研究者发现元杂剧中[PERSON#454]“三请上山”的情节被移植至[PERSON#156]故事线，其[PERSON#667]武器在小说中转移给[PERSON#667]。该角色在[BOOK#22]中虽属冗余情节，但通过[PERSON#614]误杀事件折射出[LOCATION#752]集团排外性及江湖规则的残酷性，其悲剧结局被认为象征“未入籍好汉”的虚名困境。
PERSON#800,祝龙,地方势力,"祝龙，古典小说《水浒传》中的人物。祝家庄庄主祝朝奉长子，与其弟祝虎、祝彪并称""祝氏三杰""，师从铁棒栾廷玉。他自幼习武，惯用大刀且骑射娴熟，性格傲慢自负。梁山三打祝家庄期间，他曾试图以心理战术瓦解梁山将领杨林的忠诚。最终在撤退时被李逵砍杀。","[PERSON#800]，[LOCATION#185]庄主[PERSON#32]长子，与其弟[PERSON#845]、[PERSON#698]并称""""祝氏三杰""""，师从[PERSON#667][PERSON#667]。他自幼习武，惯用[PERSON#702]且骑射娴熟，性格傲慢自负。[LOCATION#752]三打[LOCATION#185]期间，他曾试图以心理战术瓦解[LOCATION#752]将领[PERSON#717]的忠诚。最终在撤退时被[PERSON#614]砍杀。"
PERSON#549,钟离老人,百姓,钟离老人是《水浒传》中的虚构人物，复姓钟离，山东祝家庄村民，首次登场于第四十六回“宋公明一打祝家庄”。其身份为普通乡民，因向梁山好汉石秀透露祝家庄盘陀路的破解之法而成为关键角色。石秀初探祝家庄时伪装卖柴人，钟离老人不仅告知“遇白杨树转弯即为活路”，还详细解说庄内防御布局，并为其提供饮食。宋江攻破祝家庄后欲屠庄，石秀以钟离老人相助之事劝谏，最终全庄免于劫难。老人获赠金帛粮米，并被指定为赈济物资的发放者。其善举既促成梁山破庄的战略转折，也间接保全村民性命，展现乱世中平民的生存智慧。该角色虽着墨不多，却在情节推进中起到关键作用。金圣叹批注指出其善行反衬宋江的伪善，而通过其视角对扈三娘武艺的侧面描写，亦为后续人物出场铺垫。其命运结局与情节设计共同体现了《水浒传》对市井智慧及底层角色的刻画。,[PERSON#549]，复姓[PERSON#368]，[LOCATION#65][LOCATION#185]村民，首次登场于“[PERSON#152]一打[LOCATION#185]”。其身份为普通乡民，因向[LOCATION#752]好汉[PERSON#622]透露[LOCATION#185]盘陀路的破解之法而成为关键角色。[PERSON#622]初探[LOCATION#185]时伪装卖柴人，[PERSON#549]不仅告知“遇白杨树转弯即为活路”，还详细解说庄内防御布局，并为其提供饮食。[PERSON#152]攻破[LOCATION#185]后欲屠庄，[PERSON#622]以[PERSON#549]相助之事劝谏，最终全庄免于劫难。老人获赠金帛粮米，并被指定为赈济物资的发放者。其善举既促成[LOCATION#752]破庄的战略转折，也间接保全村民性命，展现乱世中平民的生存智慧。该角色虽着墨不多，却在情节推进中起到关键作用。金圣叹批注指出其善行反衬[PERSON#152]的伪善，而通过其视角对[PERSON#543]武艺的侧面描写，亦为后续人物出场铺垫。其命运结局与情节设计共同体现了[BOOK#22]对市井智慧及底层角色的刻画。
PERSON#422,王英,梁山,王英，古典名著《水浒传》中的人物。一百单八将之一，绰号“矮脚虎”。两淮人氏，车夫出身。原为清风山二寨主，因救助宋江，大闹青州，而到梁山入伙。三打祝家庄后娶扈三娘为妻。梁山大聚义时，排第五十八位，上应“地微星”，职司为专掌三军内探事马军头领。征方腊时战死于睦州，追封义节郎。,[PERSON#422]，绰号“[PERSON#422]”。两淮人氏，车夫出身。原为[LOCATION#160]二寨主，因救助[PERSON#152]，大闹[LOCATION#234]，而到[LOCATION#752]入伙。三打[LOCATION#185]后娶[PERSON#543]为妻。[LOCATION#752]大聚义时，排第五十八位，上应“地微星”，职司为专掌三军内探事马军头领。征[PERSON#598]时战死于[LOCATION#183]，追封义节郎。
PERSON#266,毛仲义,地方势力,"毛仲义是明代长篇小说《水浒传》中的虚构人物，在第四十九回""解珍解宝双越狱""中登场，为登州地主毛太公之子。作为地方豪强代表，毛仲义与父亲合谋抢占解珍、解宝兄弟猎获的老虎。他假意调解纠纷，将兄弟二人诱入庄院后指使差役拘捕，反诬对方抢劫财物，并通过官府坐实罪名。此举引发顾大嫂、孙新等人策划劫狱，最终梁山好汉在营救过程中诛灭毛氏全家。这一角色通过构陷猎户的卑劣行径，展现了地主阶级对底层民众的压迫。其被诛杀的结局不仅推动了解氏兄弟投奔梁山的情节发展，也折射出原著""官逼民反""的核心主题。","[PERSON#266]是明代长篇小说[BOOK#22]中的虚构人物，于""""[PERSON#318][PERSON#677]双越狱""""中登场，为[LOCATION#177]地主[PERSON#95]之子。作为地方豪强代表，[PERSON#266]与父亲合谋抢占[PERSON#318]、[PERSON#677]兄弟猎获的老虎。他假意调解纠纷，将兄弟二人诱入庄院后指使差役拘捕，反诬对方抢劫财物，并通过官府坐实罪名。此举引发[PERSON#300]、[PERSON#348]等人策划劫狱，最终[LOCATION#752]好汉在营救过程中诛灭毛氏全家。这一角色通过构陷猎户的卑劣行径，展现了地主阶级对底层民众的压迫。其被诛杀的结局不仅推动了解氏兄弟投奔[LOCATION#752]的情节发展，也折射出原著""""官逼民反""""的核心主题。"
PERSON#58,邹渊,梁山,邹渊，古典名著《水浒传》中的人物。一百单八将之一，绰号“出林龙”。原是登云山寨主，后与孙新等人劫狱反登州，又参与卧底祝家庄，入伙梁山。梁山大聚义时，排第九十位，上应地短星，职司为步军将校。征方腊时战死于清溪县，追封义节郎。,[PERSON#58]，绰号“[PERSON#58]”。原是[LOCATION#176]寨主，后与[PERSON#348]等人劫狱反[LOCATION#177]，又参与卧底[LOCATION#185]，入伙[LOCATION#752]。[LOCATION#752]大聚义时，排第九十位，上应地短星，职司为步军将校。征[PERSON#598]时战死于[LOCATION#157]，追封义节郎。
PERSON#817,龚旺,梁山,龚旺，古典名著《水浒传》中的人物。一百单八将之一，因有虎斑和虎头纹身，绰号“花项虎”。原是东昌府守将张清的副将。卢俊义攻打东昌府失败，宋江前去支援，龚旺被林冲、花荣活捉，归降梁山。梁山大聚义时，排第七十八位，上应地捷星，任步军将校。征方腊过程中被乱枪戳死，追封义节郎。,[PERSON#817]，因有虎斑和虎头纹身，绰号“[PERSON#817]”。原是[LOCATION#7]守将[PERSON#786]的副将。[PERSON#156]攻打[LOCATION#7]失败，[PERSON#152]前去支援，[PERSON#817]被[PERSON#699]、[PERSON#399]活捉，归降[LOCATION#752]。[LOCATION#752]大聚义时，排第七十八位，上应地捷星，任步军将校。征[PERSON#598]过程中被乱枪戳死，追封义节郎。
PERSON#33,皇甫端,梁山,皇甫端，古典名著《水浒传》中的人物。一百单八将之一，生得碧眼黄须，绰号“紫髯伯”。祖籍幽州，原是东昌府的兽医，与张清交好。宋江攻下东昌府后，张清归顺梁山，向宋江推荐了皇甫端。皇甫端从此成为了梁山好汉的一员。梁山大聚义时，排第五十七位，上应地兽星，负责“掌管专攻医兽一应马匹”。征方腊前被宋徽宗留在东京，后受封御马监大使。皇甫端是《水浒传》全书最后出场的梁山好汉。,[PERSON#33]，生得碧眼黄须，绰号“[PERSON#33]”。祖籍[LOCATION#75]，原是[LOCATION#7]的兽医，与[PERSON#786]交好。[PERSON#152]攻下[LOCATION#7]后，[PERSON#786]归顺[LOCATION#752]，向[PERSON#152]推荐了[PERSON#33]。[PERSON#33]从此成为了[LOCATION#752]好汉的一员。[LOCATION#752]大聚义时，排第五十七位，上应地兽星，负责“掌管专攻医兽一应马匹”。征[PERSON#598]前被[PERSON#571]留在[LOCATION#2]，后受封御马监大使。[PERSON#33]是[BOOK#22]全书最后出场的[LOCATION#752]好汉。
PERSON#135,李瑞兰,百姓,李瑞兰，又名李睡兰，是古典小说《水浒传》中的虚构人物，北宋东平府西瓦子娼妓，以容貌出众著称。其姓名在金圣叹批改本中存在版本差异，记为李睡兰。史进曾因与李瑞兰交往密切，在宋江攻打东平府时自荐潜入其家作内应，却遭李瑞兰与家人合谋告发，导致史进被程太守下狱拷打。后宋江攻破城池救出史进，李瑞兰全家最终被复仇的史进尽数斩杀。该人物命运转折集中展现于《水浒传》第六十九回，其背叛行为直接引发梁山破城行动，最终落得满门被灭的结局。,[PERSON#135]，又名[PERSON#135]，是[BOOK#22]中的虚构人物，北宋[LOCATION#6][LOCATION#210]娼妓，以容貌出众著称。其姓名在金圣叹批改本中存在版本差异，记为[PERSON#135]。[PERSON#277]曾因与[PERSON#135]交往密切，在[PERSON#152]攻打[LOCATION#6]时自荐潜入其家作内应，却遭[PERSON#135]与家人合谋告发，导致[PERSON#277]被[PERSON#700]下狱拷打。后[PERSON#152]攻破城池救出[PERSON#277]，[PERSON#135]全家最终被复仇的[PERSON#277]尽数斩杀。该人物命运在书中发生转折，其背叛行为直接引发[LOCATION#752]破城行动，最终落得满门被灭的结局。
PERSON#474,任原,地方势力,任原，古典小说《水浒传》中的虚构人物，绰号擎天柱，太原府人氏，身长一丈，以相扑技艺闻名。他在泰安州东岳庙设擂两年，自称“相扑世间无对手，争跤天下我为魁”，擂台两侧题写“拳打南山猛虎，脚踢北海苍龙”的楹联。任原因燕青挑战而首次落败。燕青假扮货郎登台，识破其虚招后，以“鹁鸽旋”招式将其摔下擂台。任原败北后，其徒众哄抢利物引发混乱，黑旋风李逵趁机用石板将其击杀。该事件成为梁山好汉燕青、李逵遭官兵围捕的重要导火索。作为展现燕青机敏武艺的反面角色，任原的骄横与败亡既凸显了梁山好汉反抗权威的主题，也推动了原著与影视改编中关键情节的发展。,[PERSON#474]，[BOOK#22]中的虚构人物，绰号[PERSON#474]，[LOCATION#45]人氏，身长一丈，以相扑技艺闻名。他在[LOCATION#148][LOCATION#5]设擂两年，自称“相扑世间无对手，争跤天下我为魁”，擂台两侧题写“拳打南山猛虎，脚踢北海苍龙”的楹联。[PERSON#474]因[PERSON#350]挑战而首次落败。[PERSON#350]假扮货郎登台，识破其虚招后，以“鹁鸽旋”招式将其摔下擂台。[PERSON#474]败北后，其徒众哄抢利物引发混乱，[PERSON#614][PERSON#614]趁机用石板将其击杀。该事件成为[LOCATION#752]好汉[PERSON#350]、[PERSON#614]遭官兵围捕的重要导火索。作为展现[PERSON#350]机敏武艺的反面角色，[PERSON#474]的骄横与败亡既凸显了[LOCATION#752]好汉反抗权威的主题，也推动了原著与影视改编中关键情节的发展。
PERSON#651,金大坚,梁山,金大坚，古典名著《水浒传》中的人物。一百单八将之一，绰号“玉臂匠”。济州人氏，善于雕刻印记。他与萧让制造救出宋江的假信，却因审查失误差点断送了宋江和戴宗的性命。后留在梁山。梁山大聚义时，排第六十六位，上应地巧星，负责制造兵符印信。征方腊前被皇帝留用，在内府御宝监为官。,[PERSON#651]，绰号“[PERSON#651]”。[LOCATION#149]人氏，善于雕刻印记。他与[PERSON#42]制造救出[PERSON#152]的假信，却因审查失误差点断送了[PERSON#152]和[PERSON#968]的性命。后留在[LOCATION#752]。[LOCATION#752]大聚义时，排第六十六位，上应地巧星，负责制造兵符印信。征[PERSON#598]前被皇帝留用，在内府御宝监为官。
