PERSON_ID,NAME_LIST,LABEL,DES,N_DES
PERSON#105,林之孝家的,荣国府,林之孝家的，中国古典小说《红楼梦》中人物，荣国府管家林之孝之妻，林红玉（小红）之母。为人行事低调，与其夫被喻为“天聋地哑”，虽身处管家高位却依然保持低调作风，但常借职务之便谋取私利。林之孝家的巡夜时查获柳五儿所携茯苓霜，随即带人搜查厨房缴获玫瑰露，借此安排秦显家的临时接管厨房事务。秦显家的为谋取职位，向其秘密赠送一篓炭、五百斤木柴及一担粳米。后因柳家的无罪获释，秦显家的所送财物尽数损失。,[PERSON#105]，[LOCATION#3]古典小说[BOOK#38]中人物，[LOCATION#56]管家[PERSON#629]之妻，[PERSON#284]（[PERSON#686]）之母。为人行事低调，与其夫被喻为“天聋地哑”，虽身处管家高位却依然保持低调作风，但常借职务之便谋取私利。[PERSON#105]巡夜时查获[PERSON#314_1]所携茯苓霜，随即带人搜查[LOCATION#14]缴获玫瑰露，借此安排[PERSON#241]临时接管[LOCATION#14]事务。[PERSON#241]为谋取职位，向其秘密赠送一篓炭、五百斤木柴及一担粳米。后因[PERSON#366]无罪获释，[PERSON#241]所送财物尽数损失。
PERSON#765_1,怡红院,荣国府,怡红院是《红楼梦》中贾宝玉的住所，为大观园的核心景观之一。该院落初名‘红香绿玉’，元春省亲时因避讳“绿玉”暗指黛玉，改题‘怡红快绿’并正式定名。院内种植芭蕉和西府海棠（又名“女儿棠”，其“红若施脂，弱如扶病”的形态象征宝玉的人格特质），建筑以雕空玲珑木板装饰，包含‘流云百蝠’‘岁寒三友’等镂刻纹样，室内设有琴、剑、悬瓶等嵌壁装饰。贾宝玉因居所得号‘怡红公子’，其题诗“绿蜡春犹卷”原为“绿玉”，经宝钗提示援引唐诗典故改为绿蜡。1984年，北京市西城区在南菜园街12号建造大观园影视基地，怡红院成为87版《红楼梦》电视剧的主要取景地。电视剧拍摄结束后，该景区作为文化景点对外开放，院内现存贾宝玉雕像及相关场景陈设。,[LOCATION#36]是[BOOK#38]中[PERSON#733_1]的住所，为[LOCATION#20]的核心景观之一。该院落初名‘[PERSON#428]’，[PERSON#33]省亲时因避讳“[PERSON#435]”暗指[PERSON#666]，改题‘[PERSON#219]’并正式定名。院内种植芭蕉和[PERSON#519]（又名“[PERSON#128]”，其“红若施脂，弱如扶病”的形态象征[PERSON#157]的人格特质），建筑以雕空玲珑木板装饰，包含‘[PERSON#312]’‘[PERSON#175]’等镂刻纹样，室内设有琴、剑、悬瓶等嵌壁装饰。[PERSON#733_1]因居所得号‘[PERSON#218]’，其题诗“[PERSON#437]”原为“[PERSON#435]”，经[PERSON#159]提示援引唐诗典故改为[PERSON#436]。1984年，北[LOCATION#5]市西城区在南菜园街12号建造[LOCATION#20]影视基地，[LOCATION#36]成为87版[BOOK#38]电视剧的主要取景地。电视剧拍摄结束后，该景区作为文[PERSON#62]景点对外开放，院内现存[PERSON#733_1]雕像及相关场景陈设。
PERSON#537,龄官,荣国府,龄官是清代小说《红楼梦》中的女性角色，为贾府采买的十二位戏班成员之一，工小旦行当，曾饰演《钗钏记》剧目。其容貌气质与林黛玉相似，性情敏感孤傲，与贾蔷相恋。元妃省亲时因拒绝串演非本角戏目《游园》《惊梦》而彰显个性，后于蔷薇架下反复书写“蔷”字表露痴情。贾宝玉欲听其演唱《牡丹亭》遭拒，目睹贾蔷为其买雀解闷反遭斥责后，悟得“各人得各人眼泪”之理。该角色通过五次出场情节，串联起元妃省亲、宝钗生辰、画蔷事件等重要场景，存在离府或病故两种推断。,[PERSON#537]是清代小说[BOOK#38]中的女性角色，为[LOCATION#63]采买的十二位戏班成员之一，工小旦行当，曾饰演[BOOK#64]剧目。其容貌气质与[PERSON#41]相似，性情敏感孤傲，与[PERSON#615]相恋。[PERSON#32]省亲时因拒绝串演非本角戏目[BOOK#29][BOOK#23]而彰显个性，后于[LOCATION#59]反复书写“[PERSON#491]”字表露痴情。[PERSON#733_1]欲听其演唱[BOOK#31]遭拒，目睹[PERSON#615]为其买雀解闷反遭斥责后，悟得“各人得各人眼泪”之理。该角色通过五次出场情节，串联起[PERSON#32]省亲、[PERSON#159]生辰、画[PERSON#491]事件等重要场景，存在离府或病故两种推断。
PERSON#616,贾环,荣国府,贾环，《红楼梦》中人物，荣国府贾政与妾室赵姨娘所生，贾宝玉同父异母的弟弟，人称环三爷。贾环颇为顽劣，正月里赶围棋玩耍时，对薛宝钗的丫头莺儿撒泼耍赖，进而在母亲前撒谎污蔑宝玉、莺儿。贾环十分忌恨其嫡兄贾宝玉，多次陷害宝玉。故意拨翻烛台 ，烫伤宝玉。金钏跳井事件后，诬陷宝玉，使得宝玉遭受贾政毒打。贾环在贾家本是正经主子，即使是庶出，因为父亲的缘故其地位是高的，但他自己并没有意识到这一点，颇不思上进，他本理应是众人巴结攀附的对象。然而，正由于他的客观存在是宝玉继承家业的潜在威胁，王氏姑侄处处贬抑贾环，加之贾母不喜，众人更是踩到他头上。封建大家族宗法规矩，长幼有别，嫡庶差异，附势奴才，亲疏远近等像多面万花筒一样，早早呈现在贾环面前。曹雪芹对遭受不公平待遇的庶子的描写更多是怀着可恕可怜之情的。,[PERSON#616]，[BOOK#38]中人物，[LOCATION#56][PERSON#357]与妾室[PERSON#234]所生，[PERSON#733_1]同父异母的[PERSON#187][PERSON#187]，人称[PERSON#365]。[PERSON#616]颇为顽劣，正月里赶围棋玩耍时，对[PERSON#680]的丫头[PERSON#641]撒泼耍赖，进而在母亲前撒谎污蔑[PERSON#157]、[PERSON#641]。[PERSON#616]十分忌恨其嫡[PERSON#34][PERSON#733_1]，多次陷害[PERSON#157]。故意拨翻烛台 ，烫伤[PERSON#157]。[PERSON#696]跳井事件后，诬陷[PERSON#157]，使得[PERSON#157]遭受[PERSON#357]毒打。[PERSON#616]在[PERSON#545]本是正经主子，即使是庶出，因为父亲的缘故其地位是高的，但他自己并没有意识到这一点，颇不思上进，他本理应是众人巴结攀附的对象。然而，正由于他的客观存在是[PERSON#157]继承家业的潜在威胁，[PERSON#356]姑侄处处贬抑[PERSON#616]，加之[PERSON#972]不喜，众人更是踩到他头上。封建大家族宗法规矩，长幼有别，嫡庶差异，附势奴才，亲疏远近等像多面万[PERSON#464]筒一样，早早呈现在[PERSON#616]面前。[PERSON#263]对遭受不公平待遇的庶子的描写更多是怀着可恕可怜之情的。
PERSON#518,花自芳,其他,花自芳是清代小说《红楼梦》中的虚拟角色，由演员耿首春饰演，为怡红院大丫鬟花袭人的兄长。该角色首次出现于原著第十九回，因家境贫困与父母将袭人卖入贾府为婢，父亲去世后家境改善时曾商议赎回其妹。贾宝玉曾私访花家，花自芳殷勤接待并亲自护送宝玉返回贾府。根据原著第一二〇回描写，其妻与亲戚促成袭人嫁给蒋玉菡为妻。花自芳在命运转折中始终以恭顺态度对待贾府主子，表现出随遇而安的性格特征。,[PERSON#518]是清代小说[BOOK#38]中的虚拟角色，由演员[PERSON#447]饰演，为[LOCATION#36]大丫鬟[PERSON#464][PERSON#512]的[PERSON#34]长。该角色首次出现于原著第十九回，因家境贫困与父母将[PERSON#512]卖入[LOCATION#63]为婢，父亲去世后家境改善时曾商议赎回其妹。[PERSON#733_1]曾私访[PERSON#464]家，[PERSON#518]殷勤接待并亲自护送[PERSON#157]返回[LOCATION#63]。根据原著第一二〇回描写，其妻与亲戚促成[PERSON#512]嫁给[PERSON#375]为妻。[PERSON#518]在命运转折中始终以恭顺态度对待[LOCATION#63]主子，表现出随遇而安的性格特征。
PERSON#193,绮霰,荣国府,绮霰：古典名著《红楼梦》的人物（首见于第二十回，后在第二十七回等有出场），宝玉的大丫鬟，怡红院的小丫头都称她为“绮大姐姐”。通行本中也作“绮霞”。,[PERSON#193]：古典名著[BOOK#38]的人物（首见于第二十回，后在第二十七回等有出场），[PERSON#157]的大丫鬟，[LOCATION#36]的[PERSON#368]都称她为“绮大姐姐”。通行本中也作“[PERSON#434]”。
PERSON#824,碧痕,荣国府,碧痕是《红楼梦》中贾宝玉房中丫鬟，属怡红院大丫鬟之一，在原著第20、24、26、31、77回登场，位列“又副册”第三册。其性格泼辣善妒、牙尖嘴利，虽未被王夫人驱逐，但地位低于袭人、晴雯等主事丫鬟，书中未直接描写其外貌。作为宝玉贴身侍女，曾与秋纹共同排挤试图接近宝玉的小红，并威胁剥夺其工作权限。最受争议的是服侍宝玉洗澡长达两三个时辰，导致屋内积水漫至床腿，该细节通过晴雯之口揭露。部分学者推测其名“碧痕”暗含“碧浪”“必恨”谐音，或与宝玉玉饰水痕关联，象征身份卑微。虽与晴雯有过言语冲突并占据上风，但在晴雯被逐时仍参与集体求情，最终结局推测为到期离府嫁人。,[PERSON#824]是[BOOK#38]中[PERSON#733_1]房中丫鬟，属[LOCATION#36]大丫鬟之一，在原著第20、24、26、31、77回登场，位列“又副册”第三册。其性格泼辣善妒、牙尖嘴利，虽未被[PERSON#15_1]驱逐，但地位低于[PERSON#512]、[PERSON#414]等主事丫鬟，书中未直接描写其外貌。作为[PERSON#157]贴身侍女，曾与[PERSON#498]共同排挤试图接近[PERSON#157]的[PERSON#686]，并威胁剥夺其工作权限。最受争议的是服侍[PERSON#157]洗澡长达两三个时辰，导致屋内积水漫至床腿，该细节通过[PERSON#414]之口揭露。部分学者推测其名“[PERSON#824]”暗含“[PERSON#398]”“[PERSON#214]”谐音，或与[PERSON#157][PERSON#336]饰水痕关联，象征身份卑微。虽与[PERSON#414]有过言语冲突并占据上风，但在[PERSON#414]被逐时仍参与集体求情，最终结局推测为到期离府嫁人。
PERSON#660,史湘云,其他,史湘云是中国古典名著《红楼梦》中的主要人物，金陵十二钗正册第五位，史家千金，贾母内侄孙女，别称史大姑娘、枕霞旧友，由郭霄珍、马晓灿等演员饰演。史湘云自幼父母双亡，寄养于叔婶家，因家道中落需自理针线，常居贾府显露豁达性情，曾直言戏子容貌肖似林黛玉，醉卧芍药裀、偶填柳絮词等情节广为人知，判词“湘江水逝楚云飞”暗示其婚后守寡的孤凄结局。她兼具诗才敏捷与男儿气概，在芦雪庵联诗夺魁，常着男装烤鹿肉，被评“霁月光风耀玉堂”，体健貌端不染闺阁病弱，行事率真兼具侠义心肠。,[PERSON#660]是[LOCATION#3]古典名著[BOOK#38]中的主要人物，[LOCATION#72][PERSON#65]正册第五位，[PERSON#82]千金，[PERSON#972]内侄孙女，别称[PERSON#80]、[PERSON#280]，由郭霄珍、马晓灿等演员饰演。[PERSON#660]自幼父母双亡，寄养于叔婶家，因家道中落需自理针线，常居[LOCATION#63]显露豁达性情，曾直言戏子容貌肖似[PERSON#41]，醉卧芍药裀、偶填柳絮词等情节广为人知，判词“[LOCATION#47]水逝楚云飞”暗示其婚后守寡的孤凄结局。她兼具诗才敏捷与男儿气概，在芦雪庵联诗夺魁，常着男装烤鹿肉，被评“霁月光风耀[PERSON#336]堂”，体健貌端不染闺阁病弱，行事率真兼具侠义心肠。
PERSON#234,赵姨娘,荣国府,赵姨娘是曹雪芹所著长篇小说《红楼梦》中的人物。她是贾政之妾，贾环和贾探春的生母。性格粗鄙、愚昧却又爱争强好胜、搬弄是非。,[PERSON#234]是[PERSON#263]所著长篇小说[BOOK#38]中的人物。她是[PERSON#357]之妾，[PERSON#616]和[PERSON#748]的生母。性格粗鄙、愚昧却又爱争强好胜、搬弄是非。
PERSON#839,翠缕,其他,翠缕是曹雪芹小说《红楼梦》中史湘云的贴身丫鬟，首次明确出场于第三十一回。原为贾母房中的侍女，因性格活泼率真被指派给史湘云，其名取自郑谷诗句“柳近清明翠缕长”。主仆二人性情相投，形成深厚陪伴关系。她以天真烂漫著称，曾与史湘云讨论阴阳理论，直言追问“人的阴阳”，并将抽象概念转化为“姑娘是阳，我是阴”的等级观念，引发笑谈。在大观园情节中，曾参与金麒麟事件，帮助湘云拾得宝玉遗落的麒麟，暗合“因麒麟伏白首双星”的谶语结构。作为史湘云形象的延伸，其直率性格既强化了主子的豪爽特质，又通过石榴树阴阳之辩暗伏贾元春得宠及子嗣命运的线索。角色设计既串联起贾史两府的命运关联，也折射出作者对封建等级制度的隐喻性批判。,[PERSON#839]是[PERSON#263]小说[BOOK#38]中[PERSON#660]的贴身丫鬟，首次明确出场于第三十一回。原为[PERSON#972]房中的侍女，因性格活泼率真被指派给[PERSON#660]，其名取自[PERSON#602]诗句“[PERSON#295][PERSON#839]长”。主仆二人性情相投，形成深厚陪伴关系。她以天真烂漫著称，曾与[PERSON#660]讨论阴阳理论，直言追问“人的阴阳”，并将抽象概念转[PERSON#62]为“姑娘是阳，我是阴”的等级观念，引发笑谈。在[LOCATION#20]情节中，曾参与金麒麟事件，帮助[PERSON#318]拾得[PERSON#157]遗落的麒麟，暗合“因麒麟伏[PERSON#385]首双星”的谶语结构。作为[PERSON#660]形象的延伸，其直率性格既强[PERSON#62]了主子的豪爽特质，又通过石榴树阴阳之辩暗伏[PERSON#904]得宠及子嗣命运的线索。角色设计既串联起[PERSON#540]两府的命运关联，也折射出作者对封建等级制度的隐喻性批判。
PERSON#486,四儿,荣国府,四儿，本名芸香，是清代小说《红楼梦》中的人物，最初由袭人改名为蕙香，后被贾宝玉更名为四儿。该角色在87版电视剧《红楼梦》中由夏芸饰演。四儿首次登场于小说第二十一回，因宝玉与袭人赌气，临时被调遣至宝玉身边服侍，凭借清秀容貌引起宝玉注意。第六十三回宝玉生日时，四儿负责接收妙玉送来的贺帖。因与宝玉同日生日，曾私下称“同生日是夫妻”，最终被王夫人以“勾引宝玉”罪名逐出大观园。据考证，四儿从芸香经蕙香至四儿的更名过程，可能暗示其在《红楼梦》佚稿中承担重要情节的伏线。其结局与晴雯、司棋等人同被列为抄检大观园的牺牲者。,[PERSON#486]，本名[PERSON#468]，是清代小说[BOOK#38]中的人物，最初由[PERSON#512]改名为[PERSON#496]，后被[PERSON#733_1]更名为[PERSON#486]。该角色在87版电视剧[BOOK#38]中由[PERSON#118]饰演。[PERSON#486]首次登场于小说第二十一回，因[PERSON#157]与[PERSON#512]赌气，临时被调遣至[PERSON#157]身边服侍，凭借清秀容貌引起[PERSON#157]注意。第六十三回[PERSON#157]生日时，[PERSON#486]负责接收[PERSON#671]送来的贺帖。因与[PERSON#157]同日生日，曾私下称“同生日是夫妻”，最终被[PERSON#15_1]以“勾引[PERSON#157]”罪名逐出[LOCATION#20]。据考证，[PERSON#486]从[PERSON#468]经[PERSON#496]至[PERSON#486]的更名过程，可能暗示其在[BOOK#38]佚稿中承担重要情节的伏线。其结局与[PERSON#414]、[PERSON#261]等人同被列为抄检[LOCATION#20]的牺牲者。
PERSON#314_1,柳五儿,荣国府,柳五儿是清代小说《红楼梦》及其衍生作品中的虚拟角色，厨役柳嫂子之女，十六岁，天生体弱但容貌出众。该角色因茯苓霜失窃案被冤，经平儿调查得以昭雪，前八十回提示其病亡，程高本改写为存活并成为贾宝玉丫鬟。柳五儿借助芳官谋求进入怡红院未果，其携带茯苓霜被误认为盗窃王夫人房中的玫瑰露，引发贾府内部矛盾。平儿通过询问芳官、袭人等确认真相，最终宝玉主动担责平息事件。原著通过其病死强化悲剧性，续书安排顶替晴雯空缺引发红学争议。该角色在1987版电视剧中由钮晓晴饰演，2010版由康馥麟出演。不同版本对其命运的改编成为探讨原著与续书差异的典型案例。,[PERSON#314_1]是清代小说[BOOK#38]及其衍生作品中的虚拟角色，厨役[PERSON#292]之女，十六岁，天生体弱但容貌出众。该角色因茯苓霜失窃案被冤，经[PERSON#285]调查得以昭雪，前八十回提示其病亡，[PERSON#412]改写为存活并成为[PERSON#733_1]丫鬟。[PERSON#314_1]借助[PERSON#791]谋求进入[LOCATION#36]未果，其携带茯苓霜被误认为盗窃[PERSON#15_1]房中的玫瑰露，引发[LOCATION#63]内部矛盾。[PERSON#285]通过询问[PERSON#791]、[PERSON#512]等确认真相，最终[PERSON#157]主动担责平息事件。原著通过其病死强[PERSON#62]悲剧性，续书安排顶替[PERSON#414]空缺引发红学争议。该角色在1987版电视剧中由[PERSON#621]饰演，2010版由[PERSON#182]出演。不同版本对其命运的改编成为探讨原著与续书差异的典型案例。
PERSON#450,多姑娘,荣国府,多姑娘，又名灯姑娘，是《红楼梦》中荣国府厨子多官（多浑虫）之妻，晴雯表嫂。其名“多姑娘”讽喻风流放浪，“灯姑娘”则暗含洞察世事的明澈特质。剧中由杨欣、田韵春等演员饰演。作为贾府底层仆妇，她以周旋于男丁间的风流形象闻名，曾与贾琏私通并赠青丝定情。却在探望被逐的晴雯时，通过试探宝玉识破谣言，证明两人清白。虽被视作“淫妇”，实则清醒通透：既利用美色争取生存空间，又能突破偏见洞察真情。她游离于礼教束缚之外，以泼辣生命力在封建压迫中存活，最终未陷入传统女性悲剧结局。曹雪芹借其从“多”到“灯”的称谓变化，塑造出兼具欲望反叛与人性光明的复杂形象，既映射贾府糜烂风气，又反衬晴雯的清白悲剧。,[PERSON#450]，又名[PERSON#324]，是[BOOK#38]中[LOCATION#56]厨子[PERSON#119]（[PERSON#120]）之妻，[PERSON#414]表嫂。其名“[PERSON#450]”讽喻风流放浪，“[PERSON#324]”则暗含洞察世事的明澈特质。剧中由杨欣、田韵春等演员饰演。作为[LOCATION#63]底层仆妇，她以周旋于男丁间的风流形象闻名，曾与[PERSON#186_1]私通并赠青丝定情。却在探望被逐的[PERSON#414]时，通过试探[PERSON#157]识破谣言，证明两人清[PERSON#385]。虽被视作“淫妇”，实则清醒通透：既利用美色争取生存空间，又能突破偏见洞察真情。她游离于礼教束缚之外，以泼辣生命力在封建压迫中存活，最终未陷入传统女性悲剧结局。[PERSON#263]借其从“多”到“灯”的称谓变[PERSON#62]，塑造出兼具欲望反叛与人性光明的复杂形象，既映射[LOCATION#63]糜烂风气，又反衬[PERSON#414]的清[PERSON#385]悲剧。
PERSON#287,小舍儿,荣国府,小舍儿是中国古典小说《红楼梦》中的人物，属于薛蟠与夏金桂的丫鬟，是薛家仆人阶层的代表之一。她因名字中带有“儿”字，被归类为“十二个带‘儿’字”人物和“四‘小’”人物之一，在小说中作为次要角色出现。,[PERSON#287]是[LOCATION#3]古典小说[BOOK#38]中的人物，属于[PERSON#346]与[PERSON#250_1]的丫鬟，是[PERSON#503]仆人阶层的代表之一。她因名字中带有“儿”字，被归类为“十二个带‘儿’字”人物和“四‘小’”人物之一，在小说中作为次要角色出现。
PERSON#259,慧能,其他,《红楼梦》中指禅宗六祖慧能。书中与此相关的典故出现在第二十二回“听曲文宝玉悟禅机”，贾宝玉因与林黛玉、史湘云产生误会，心灰意冷时写下“你证我证，心证意证。是无有证，斯可云证。无可云证，是立足境”的偈语。林黛玉看后，续上了“无立足境，是方干净”一句，这正是化用了六祖慧能“本来无一物，何处惹尘埃”的禅机，暗示了宝玉最终“悬崖撒手”的出家结局。,[BOOK#38]中指禅宗[PERSON#37][PERSON#259]。书中与此相关的典故出现在第二十二回“听曲文[PERSON#157]悟禅机”，[PERSON#733_1]因与[PERSON#41]、[PERSON#660]产生误会，心灰意冷时写下“你证我证，心证意证。是无有证，斯可云证。无可云证，是立足境”的偈语。[PERSON#41]看后，续上了“无立足境，是方干净”一句，这正是[PERSON#62]用了[PERSON#37][PERSON#259]“本来无一物，何处惹尘埃”的禅机，暗示了[PERSON#157]最终“悬崖撒手”的出家结局。
PERSON#914,文官,荣国府,文官是清代小说《红楼梦》中贾府蓄养的十二个唱戏女子（亦称“红楼十二官”）之一，饰演小生行当并担任十二官群体的领头角色。因其口齿伶俐深得贾母欢心，被薛姨妈称赞为“好个灵透孩子”。在贾府戏班解散后，唯一被贾母选中留作贴身丫鬟，未卷入后续王夫人驱逐优伶事件。其身份兼具优伶与侍婢双重属性，姓名遵循《红楼梦》十二官“官”字后缀的命名规则，展现了清代贵族蓄养戏班的特殊风俗。,[PERSON#914]是清代小说[BOOK#38]中[LOCATION#63]蓄养的十二个唱戏女子（亦称“[PERSON#425]”）之一，饰演小生行当并担任十二[PERSON#152]群体的领头角色。因其口齿伶俐深得[PERSON#972]欢心，被[PERSON#390]称赞为“好个灵透孩子”。在[LOCATION#63]戏班解散后，唯一被[PERSON#972]选中留作贴身丫鬟，未卷入后续[PERSON#15_1]驱逐优伶事件。其身份兼具优伶与侍婢双重属性，姓名遵循[BOOK#38]十二[PERSON#152]“[PERSON#152]”字后缀的命名规则，展现了清代贵族蓄养戏班的特殊风俗。
PERSON#917,夏守忠,其他,夏守忠是清代章回小说《红楼梦》中的虚构人物，身份为六宫都太监，承担着为皇室传旨、联络贾府的重要职能。其三次传旨均成为推动贾府命运转折的关键节点：首次宣召贾政引发元春晋封，第二次在贾府寿宴制造恐慌，第三次以空手传旨埋伏悬念。作为皇权象征，他通过"借银"名义累计向贾府索贿超千两白银，加速了贾府经济崩溃。,[PERSON#917]是清代章回小说[BOOK#38]中的虚构人物，身份为六宫都太监，承担着为皇室传旨、联络[LOCATION#63]的重要职能。其三次传旨均成为推动[LOCATION#63]命运转折的关键节点：首次宣召[PERSON#357]引发[PERSON#33]晋封，第二次在[LOCATION#63]寿宴制造恐慌，第三次以空手传旨埋伏悬念。作为皇权象征，他通过"借银"名义累计向[LOCATION#63]索贿超千两[PERSON#385]银，加速了[LOCATION#63]经济崩溃。
PERSON#357,贾政,荣国府,贾政，字存周，是曹雪芹著作《红楼梦》中的人物，荣国府二老爷，贾母和贾代善所生的次子，贾宝玉的父亲，林黛玉的舅舅，薛宝钗的姨父。他是除贾母外荣国府的最高掌权者，但同贾母一样不常管理府中大小俗务，每日只看书著棋，同一众清客闲聊，是名副其实的甩手掌柜，他并不喜好繁华奢侈的生活，在游览大观园时亦有过归农隐逸之意。他自幼好读书，但并不是天生的方正呆板，出仕前，他“也是个诗酒放诞之人”，但“一切为的是光宗耀祖”，因此重视读书上进，归于正途。为人端方正直，谦恭厚道，人品端方，风声清肃。礼贤下士，济弱扶危，大有祖风，惟失之于迂腐。他一心孝顺贾母，亦想严厉管教子女，宝玉挨打是《红楼梦》的精彩片段；他想作好官，可是不谙世情，只解打躬作揖，终日臣坐，形同泥塑，遭人蒙骗，弄得声名狼藉。政，谐音“正”，作者描写他的为人，亦着重一个“正”字。他是深受儒家思想熏陶的悲剧人物，他既是悲剧的制造者，也是悲剧的受害者。,[PERSON#357]，字[PERSON#142]，是[PERSON#263]著作[BOOK#38]中的人物，[LOCATION#56]二[PERSON#960]，[PERSON#972]和[PERSON#536]所生的次子，[PERSON#733_1]的父亲，[PERSON#41]的舅舅，[PERSON#680]的姨父。他是除[PERSON#972]外[LOCATION#56]的最高掌权者，但同[PERSON#972]一样不常管理府中大小俗务，每日只看书著棋，同一众清客闲聊，是名副其实的甩手掌柜，他并不喜好繁华奢侈的生活，在游览[LOCATION#20]时亦有过归农隐逸之意。他自幼好读书，但并不是天生的方正呆板，出仕前，他“也是个诗酒放诞之人”，但“一切为的是光宗耀祖”，因此重视读书上进，归于正途。为人端方正直，谦恭厚道，人品端方，风声清肃。礼贤下士，济弱扶危，大有祖风，惟失之于迂腐。他一心孝顺[PERSON#972]，亦想严厉管教子女，[PERSON#157]挨打是[BOOK#38]的精彩片段；他想作好[PERSON#152]，可是不谙世情，只解打躬作揖，终日臣坐，形同泥塑，遭人蒙骗，弄得声名狼藉。政，谐音“正”，作者描写他的为人，亦着重一个“正”字。他是深受儒家思想熏陶的悲剧人物，他既是悲剧的制造者，也是悲剧的受害者。
PERSON#861,卜世仁,其他,卜世仁是《红楼梦》中虚构的次要角色，其姓名谐音'不是人'以讽刺其品行低劣。卜世仁是贾芸的舅舅，对亲外甥贾芸刻薄无情，拒绝帮助他。作为贾芸的舅舅，他不仅拒绝外甥求援赊购香料并加以讥讽，更纵容妻子在贾芸宅院闹事殴打丫鬟，最终被贾芸驱逐。曹雪芹通过这一市侩商人的负面形象，与仗义邻居倪二形成鲜明对比，深刻揭露封建社会中重利轻情的世态炎凉。,[PERSON#861]是[BOOK#38]中虚构的次要角色，其姓名谐音'不是人'以讽刺其品行低劣。[PERSON#861]是[PERSON#113]的舅舅，对亲外甥[PERSON#113]刻薄无情，拒绝帮助他。作为[PERSON#113]的舅舅，他不仅拒绝外甥求援赊购香料并加以讥讽，更纵容妻子在[PERSON#113]宅院闹事殴打丫鬟，最终被[PERSON#113]驱逐。[PERSON#263]通过这一市侩商人的负面形象，与仗义邻居[PERSON#715]形成鲜明对比，深刻揭露封建社会中重利轻情的世态炎凉。
PERSON#221,焙茗,荣国府,焙茗，又名茗烟，是古典小说《红楼梦》及其衍生作品中的角色，贾宝玉的贴身小厮。程本第二十四回交代其因宝玉嫌“烟”字改名焙茗，但脂砚斋评本后续回目仍混用两名称。该角色在多个影视改编版本中由韩兰根、李楠、叮当等演员饰演。焙茗作为宝玉最得用的书僮，曾参与大闹学堂事件：因金荣欺负秦钟，被贾蔷挑唆后引发学堂混战。他常揣摩宝玉心思行事，为其搜集《西厢记》等禁书解闷，并在水仙庵私祭金钏时自编祷词道出宝玉心事。性格兼具狡黠与忠诚，既被称为“宝玉叛逆的支持者”，又被脂批评为“贼茗烟”。该角色姓名存在版本差异，程本系统统一用“焙茗”，脂本则混用“茗烟”。,[PERSON#221]，又名[PERSON#217]，是古典小说[BOOK#38]及其衍生作品中的角色，[PERSON#733_1]的贴身小厮。[PERSON#411]第二十四回交代其因[PERSON#157]嫌“[PERSON#329]”字改名[PERSON#221]，但[PERSON#457]评本后续回目仍混用两名称。该角色在多个影视改编版本中由[PERSON#638]、[PERSON#273]、[PERSON#73]等演员饰演。[PERSON#221]作为[PERSON#157]最得用的书僮，曾参与大闹[LOCATION#27]事件：因[PERSON#857]欺负[PERSON#418]，被[PERSON#615]挑唆后引发[LOCATION#27]混战。他常揣摩[PERSON#157]心思行事，为其搜集[BOOK#50]等禁书解闷，并在[LOCATION#40]私祭[PERSON#696]时自编祷词道出[PERSON#157]心事。性格兼具狡黠与忠诚，既被称为“[PERSON#157]叛逆的支持者”，又被[PERSON#455]评为“贼[PERSON#217]”。该角色姓名存在版本差异，[PERSON#411]系统统一用“[PERSON#221]”，脂本则混用“[PERSON#217]”。
PERSON#686,小红,荣国府,林红玉，中国古典小说《红楼梦》中的人物，贾府的丫鬟。林红玉是其原名，因为名字中的“玉”字犯了黛玉、宝玉的名讳而改名为小红（也称红儿）。林红玉原本在怡红院当差，烧茶炉子喂喂鸟雀，因有几分姿色，每每想到贾宝玉跟前现弄现弄，只因晴雯等伶牙利爪下不去手。好容易得到一次倒茶的机会，出门就被晴雯、秋纹、碧痕等撞见，说她也不照照镜子，配端茶倒水的不配，排挤的小红心灰意冷。后转投凤姐，在凤姐处得到重用。与贾芸由手帕传情定终身。,[PERSON#284]，[LOCATION#3]古典小说[BOOK#38]中的人物，[LOCATION#63]的丫鬟。[PERSON#284]是其原名，因为名字中的“[PERSON#336]”字犯了[PERSON#666]、[PERSON#157]的名讳而改名为[PERSON#686]（也称[PERSON#424]）。[PERSON#284]原本在[LOCATION#36]当差，烧茶炉子喂喂鸟雀，因有几分姿色，每每想到[PERSON#733_1]跟前现弄现弄，只因[PERSON#414]等伶牙利爪下不去手。好容易得到一次倒茶的机会，出门就被[PERSON#414]、[PERSON#498]、[PERSON#824]等撞见，说她也不照照镜子，配端茶倒水的不配，排挤的[PERSON#686]心灰意冷。后转投[PERSON#53]，在[PERSON#53]处得到重用。与[PERSON#113]由手帕传情定终身。
